objective_name,variable_name,coefficient
PENALTY,R0301788,9.5
PENALTY,R0201788,5
PENALTY,R0401789,50
PENALTY,R0301789,9.5
PENALTY,R0201789,5
PENALTY,R0401790,50
PENALTY,R0301790,9.5
PENALTY,R0201790,5
PENALTY,R0401791,50
PENALTY,R0301791,9.5
PENALTY,R0201791,5
PENALTY,R0401792,50
PENALTY,R0301792,9.5
PENALTY,R0201792,5
PENALTY,R0401793,50
PENALTY,R0301793,9.5
PENALTY,R0201793,5
PENALTY,R0401794,50
PENALTY,R0301794,9.5
PENALTY,R0201794,5
PENALTY,R0401795,50
PENALTY,R0301795,9.5
PENALTY,R0201795,5
PENALTY,R0401796,50
PENALTY,R0301796,9.5
PENALTY,R0201796,5
PENALTY,R0401797,50
PENALTY,R0301797,9.5
PENALTY,R0201797,5
PENALTY,R0401798,50
PENALTY,R0301798,9.5
PENALTY,R0201798,5
PENALTY,R0401799,50
PENALTY,R0301799,9.5
PENALTY,R0201799,5
PENALTY,R0401800,50
PENALTY,R0301800,9.5
PENALTY,R0201800,5
PENALTY,R0401801,50
PENALTY,R0301801,9.5
PENALTY,R0201801,5
PENALTY,R0401802,50
PENALTY,R0301802,9.5
PENALTY,R0201802,5
PENALTY,R0401803,50
PENALTY,R0301803,9.5
PENALTY,R0201803,5
PENALTY,R0401804,50
PENALTY,R0301804,9.5
PENALTY,R0201804,5
PENALTY,R0401805,50
PENALTY,R0301805,9.5
PENALTY,R0201805,5
PENALTY,R0401806,50
PENALTY,R0301806,9.5
PENALTY,R0201806,5
PENALTY,R0401807,50
PENALTY,R0301807,9.5
PENALTY,R0201807,5
PENALTY,R0401808,50
PENALTY,R0301808,9.5
PENALTY,R0201808,5
PENALTY,R0401809,50
PENALTY,R0301809,9.5
PENALTY,R0201809,5
PENALTY,R0401810,50
PENALTY,R0301810,9.5
PENALTY,R0201810,5
PENALTY,R0401811,50
PENALTY,R0301811,9.5
PENALTY,R0201811,5
PENALTY,R0401812,50
PENALTY,R0301812,9.5
PENALTY,R0201812,5
PENALTY,R0401813,50
PENALTY,R0301813,9.5
PENALTY,R0201813,5
PENALTY,R0401814,50
PENALTY,R0301814,9.5
PENALTY,R0201814,5
PENALTY,R0401815,50
PENALTY,R0301815,9.5
PENALTY,R0201815,5
PENALTY,R0401816,50
PENALTY,R0301816,9.5
PENALTY,R0201816,5
PENALTY,R0401817,50
PENALTY,R0301817,9.5
PENALTY,R0201817,5
PENALTY,R0401818,50
PENALTY,R0301818,9.5
PENALTY,R0201818,5
PENALTY,R0401819,50
PENALTY,R0301819,9.5
PENALTY,R0201819,5
PENALTY,R0401820,50
PENALTY,R0301820,9.5
PENALTY,R0201820,5
PENALTY,R0401821,50
PENALTY,R0301821,9.5
PENALTY,R0201821,5
PENALTY,R0401822,50
PENALTY,R0301822,9.5
PENALTY,R0201822,5
PENALTY,R0401823,50
PENALTY,R0301823,9.5
PENALTY,R0201823,5
PENALTY,R0401824,50
PENALTY,R0301824,9.5
PENALTY,R0201824,5
PENALTY,R0401825,50
PENALTY,R0301825,9.5
PENALTY,R0201825,5
PENALTY,R0401826,50
PENALTY,R0301826,9.5
PENALTY,R0201826,5
PENALTY,R0401827,50
PENALTY,R0301827,9.5
PENALTY,R0201827,5
PENALTY,R0401828,50
PENALTY,R0301828,9.5
PENALTY,R0201828,5
PENALTY,R0401829,50
PENALTY,R0301829,9.5
PENALTY,R0201829,5
PENALTY,R0401830,50
PENALTY,R0301830,9.5
PENALTY,R0201830,5
PENALTY,R0401831,50
PENALTY,R0301831,9.5
PENALTY,R0201831,5
PENALTY,R0401832,50
PENALTY,R0301832,9.5
PENALTY,R0201832,5
PENALTY,R0401833,50
PENALTY,R0301833,9.5
PENALTY,R0201833,5
PENALTY,R0401834,50
PENALTY,R0301834,9.5
PENALTY,R0201834,5
PENALTY,R0401835,50
PENALTY,R0301835,9.5
PENALTY,R0201835,5
PENALTY,R0401836,50
PENALTY,R0301836,9.5
PENALTY,R0201836,5
PENALTY,R0401837,50
PENALTY,R0301837,9.5
PENALTY,R0201837,5
PENALTY,R0401838,50
PENALTY,R0301838,9.5
PENALTY,R0201838,5
PENALTY,R0401839,50
PENALTY,R0301839,9.5
PENALTY,R0201839,5
PENALTY,R0401840,50
PENALTY,R0301840,9.5
PENALTY,R0201840,5
PENALTY,R0401841,50
PENALTY,R0301841,9.5
PENALTY,R0201841,5
PENALTY,R0401842,50
PENALTY,R0301842,9.5
PENALTY,R0201842,5
PENALTY,R0401843,50
PENALTY,R0301843,9.5
PENALTY,R0201843,5
PENALTY,R0401844,50
PENALTY,R0301844,9.5
PENALTY,R0201844,5
PENALTY,R0401845,50
PENALTY,R0301845,9.5
PENALTY,R0201845,5
PENALTY,R0401846,50
PENALTY,R0301846,9.5
PENALTY,R0201846,5
PENALTY,R0401847,50
PENALTY,R0301847,9.5
PENALTY,R0201847,5
PENALTY,R0401848,50
PENALTY,R0301848,9.5
PENALTY,R0201848,5
PENALTY,R0401849,50
PENALTY,R0301849,9.5
PENALTY,R0201849,5
PENALTY,R0401850,50
PENALTY,R0301850,9.5
PENALTY,R0201850,5
PENALTY,R0401851,50
PENALTY,R0301851,9.5
PENALTY,R0201851,5
PENALTY,R0401852,50
PENALTY,R0301852,9.5
PENALTY,R0201852,5
PENALTY,R0401853,50
PENALTY,R0301853,9.5
PENALTY,R0201853,5
PENALTY,R0401854,50
PENALTY,R0301854,9.5
PENALTY,R0201854,5
PENALTY,R0401855,50
PENALTY,R0301855,9.5
PENALTY,R0201855,5
PENALTY,R0401856,50
PENALTY,R0301856,9.5
PENALTY,R0201856,5
PENALTY,R0401857,50
PENALTY,R0301857,9.5
PENALTY,R0201857,5
PENALTY,R0401858,50
PENALTY,R0301858,9.5
PENALTY,R0201858,5
PENALTY,R0401859,50
PENALTY,R0301859,9.5
PENALTY,R0201859,5
PENALTY,R0401860,50
PENALTY,R0301860,9.5
PENALTY,R0201860,5
PENALTY,R0401861,50
PENALTY,R0301861,9.5
PENALTY,R0201861,5
PENALTY,R0401862,50
PENALTY,R0301862,9.5
PENALTY,R0201862,5
PENALTY,R0401863,50
PENALTY,R0301863,9.5
PENALTY,R0201863,5
PENALTY,R0401864,50
PENALTY,R0301864,9.5
PENALTY,R0201864,5
PENALTY,R0401865,50
PENALTY,R0301865,9.5
PENALTY,R0201865,5
PENALTY,R0401866,50
PENALTY,R0301866,9.5
PENALTY,R0201866,5
PENALTY,R0401867,50
PENALTY,R0301867,9.5
PENALTY,R0201867,5
PENALTY,R0401868,50
PENALTY,R0301868,9.5
PENALTY,R0201868,5
PENALTY,R0401869,50
PENALTY,R0301869,9.5
PENALTY,R0201869,5
PENALTY,R0401870,50
PENALTY,R0301870,9.5
PENALTY,R0201870,5
PENALTY,R0401871,50
PENALTY,R0301871,9.5
PENALTY,R0201871,5
PENALTY,R0401872,50
PENALTY,R0301872,9.5
PENALTY,R0201872,5
PENALTY,R0401873,50
PENALTY,R0301873,9.5
PENALTY,R0201873,5
PENALTY,R0401874,50
PENALTY,R0301874,9.5
PENALTY,R0201874,5
PENALTY,R0401875,50
PENALTY,R0301875,9.5
PENALTY,R0201875,5
PENALTY,R0401876,50
PENALTY,R0301876,9.5
PENALTY,R0201876,5
PENALTY,R0401877,50
PENALTY,R0301877,9.5
PENALTY,R0201877,5
PENALTY,R0401878,50
PENALTY,R0301878,9.5
PENALTY,R0201878,5
PENALTY,R0401879,50
PENALTY,R0301879,9.5
PENALTY,R0201879,5
PENALTY,R0401880,50
PENALTY,R0301880,9.5
PENALTY,R0201880,5
PENALTY,R0401881,50
PENALTY,R0301881,9.5
PENALTY,R0201881,5
PENALTY,R0401882,50
PENALTY,R0301882,9.5
PENALTY,R0201882,5
PENALTY,R0401883,50
PENALTY,R0301883,9.5
PENALTY,R0201883,5
PENALTY,R0401884,50
PENALTY,R0301884,9.5
PENALTY,R0201884,5
PENALTY,R0401885,50
PENALTY,R0301885,9.5
PENALTY,R0201885,5
PENALTY,R0401886,50
PENALTY,R0301886,9.5
PENALTY,R0201886,5
PENALTY,R0401887,50
PENALTY,R0301887,9.5
PENALTY,R0201887,5
PENALTY,R0401888,50
PENALTY,R0301888,9.5
PENALTY,R0201888,5
PENALTY,R0401889,50
PENALTY,R0301889,9.5
PENALTY,R0201889,5
PENALTY,R0401890,50
PENALTY,R0301890,9.5
PENALTY,R0201890,5
PENALTY,R0401891,50
PENALTY,R0301891,9.5
PENALTY,R0201891,5
PENALTY,R0401892,50
PENALTY,R0301892,9.5
PENALTY,R0201892,5
PENALTY,R0401893,50
PENALTY,R0301893,9.5
PENALTY,R0201893,5
PENALTY,R0401894,50
PENALTY,R0301894,9.5
PENALTY,R0201894,5
PENALTY,R0401895,50
PENALTY,R0301895,9.5
PENALTY,R0201895,5
PENALTY,R0401896,50
PENALTY,R0301896,9.5
PENALTY,R0201896,5
PENALTY,R0401897,50
PENALTY,R0301897,9.5
PENALTY,R0201897,5
PENALTY,R0401898,50
PENALTY,R0301898,9.5
PENALTY,R0201898,5
PENALTY,R0401899,50
PENALTY,R0301899,9.5
PENALTY,R0201899,5
PENALTY,R0401900,50
PENALTY,R0301900,9.5
PENALTY,R0201900,5
PENALTY,R0401901,50
PENALTY,R0301901,9.5
PENALTY,R0201901,5
PENALTY,R0401902,50
PENALTY,R0301902,9.5
PENALTY,R0201902,5
PENALTY,R0401903,50
PENALTY,R0301903,9.5
PENALTY,R0201903,5
PENALTY,R0401904,50
PENALTY,R0301904,9.5
PENALTY,R0201904,5
PENALTY,R0401905,50
PENALTY,R0301905,9.5
PENALTY,R0201905,5
PENALTY,R0401906,50
PENALTY,R0301906,9.5
PENALTY,R0201906,5
PENALTY,R0401907,50
PENALTY,R0301907,9.5
PENALTY,R0201907,5
PENALTY,R0401908,50
PENALTY,R0301908,9.5
PENALTY,R0201908,5
PENALTY,R0401909,50
PENALTY,R0301909,9.5
PENALTY,R0201909,5
PENALTY,R0401910,50
PENALTY,R0301910,9.5
PENALTY,R0201910,5
PENALTY,R0401911,50
PENALTY,R0301911,9.5
PENALTY,R0201911,5
PENALTY,R0401912,50
PENALTY,R0301912,9.5
PENALTY,R0201912,5
PENALTY,R0401913,50
PENALTY,R0301913,9.5
PENALTY,R0201913,5
PENALTY,R0401914,50
PENALTY,R0301914,9.5
PENALTY,R0201914,5
PENALTY,R0401915,50
PENALTY,R0301915,9.5
PENALTY,R0201915,5
PENALTY,R0401916,50
PENALTY,R0301916,9.5
PENALTY,R0201916,5
PENALTY,R0401917,50
PENALTY,R0301917,9.5
PENALTY,R0201917,5
PENALTY,R0401918,50
PENALTY,R0301918,9.5
PENALTY,R0201918,5
PENALTY,R0401919,50
PENALTY,R0301919,9.5
PENALTY,R0201919,5
PENALTY,R0401920,50
PENALTY,R0301920,9.5
PENALTY,R0201920,5
PENALTY,R0401921,50
PENALTY,R0301921,9.5
PENALTY,R0201921,5
PENALTY,R0401922,50
PENALTY,R0301922,9.5
PENALTY,R0201922,5
PENALTY,R0401923,50
PENALTY,R0301923,9.5
PENALTY,R0201923,5
PENALTY,R0401924,50
PENALTY,R0301924,9.5
PENALTY,R0201924,5
PENALTY,R0401925,50
PENALTY,R0301925,9.5
PENALTY,R0201925,5
PENALTY,R0401926,50
PENALTY,R0301926,9.5
PENALTY,R0201926,5
PENALTY,R0401927,50
PENALTY,R0301927,9.5
PENALTY,R0201927,5
PENALTY,R0401928,50
PENALTY,R0301928,9.5
PENALTY,R0201928,5
PENALTY,R0401929,50
PENALTY,R0301929,9.5
PENALTY,R0201929,5
PENALTY,R0401930,50
PENALTY,R0301930,9.5
PENALTY,R0201930,5
PENALTY,R0401931,50
PENALTY,R0301931,9.5
PENALTY,R0201931,5
PENALTY,R0401932,50
PENALTY,R0301932,9.5
PENALTY,R0201932,5
PENALTY,R0401933,50
PENALTY,R0301933,9.5
PENALTY,R0201933,5
PENALTY,R0401934,50
PENALTY,R0301934,9.5
PENALTY,R0201934,5
PENALTY,R0401935,50
PENALTY,R0301935,9.5
PENALTY,R0201935,5
PENALTY,R0401936,50
PENALTY,R0301936,9.5
PENALTY,R0201936,5
PENALTY,R0401937,50
PENALTY,R0301937,9.5
PENALTY,R0201937,5
PENALTY,R0401938,50
PENALTY,R0301938,9.5
PENALTY,R0201938,5
PENALTY,R0401939,50
PENALTY,R0301939,9.5
PENALTY,R0201939,5
PENALTY,R0401940,50
PENALTY,R0301940,9.5
PENALTY,R0201940,5
PENALTY,R0401941,50
PENALTY,R0301941,9.5
PENALTY,R0201941,5
PENALTY,R0401942,50
PENALTY,R0301942,9.5
PENALTY,R0201942,5
PENALTY,R0401943,50
PENALTY,R0301943,9.5
PENALTY,R0201943,5
PENALTY,R0401944,50
PENALTY,R0301944,9.5
PENALTY,R0201944,5
PENALTY,R0401945,50
PENALTY,R0301945,9.5
PENALTY,R0201945,5
PENALTY,R0401946,50
PENALTY,R0301946,9.5
PENALTY,R0201946,5
PENALTY,R0401947,50
PENALTY,R0301947,9.5
PENALTY,R0201947,5
PENALTY,R0401948,50
PENALTY,R0301948,9.5
PENALTY,R0201948,5
PENALTY,R0401949,50
PENALTY,R0301949,9.5
PENALTY,R0201949,5
PENALTY,R0401950,50
PENALTY,R0301950,9.5
PENALTY,R0201950,5
PENALTY,R0401951,50
PENALTY,R0301951,9.5
PENALTY,R0201951,5
PENALTY,R0401952,50
PENALTY,R0301952,9.5
PENALTY,R0201952,5
PENALTY,R0401953,50
PENALTY,R0301953,9.5
PENALTY,R0201953,5
PENALTY,R0401954,50
PENALTY,R0301954,9.5
PENALTY,R0201954,5
PENALTY,R0401955,50
PENALTY,R0301955,9.5
PENALTY,R0201955,5
PENALTY,R0401956,50
PENALTY,R0301956,9.5
PENALTY,R0201956,5
PENALTY,R0401957,50
PENALTY,R0301957,9.5
PENALTY,R0201957,5
PENALTY,R0401958,50
PENALTY,R0301958,9.5
PENALTY,R0201958,5
PENALTY,R0401959,50
PENALTY,R0301959,9.5
PENALTY,R0201959,5
PENALTY,R0401960,50
PENALTY,R0301960,9.5
PENALTY,R0201960,5
PENALTY,R0401961,50
PENALTY,R0301961,9.5
PENALTY,R0201961,5
PENALTY,R0401962,50
PENALTY,R0301962,9.5
PENALTY,R0201962,5
PENALTY,R0401963,50
PENALTY,R0301963,9.5
PENALTY,R0201963,5
PENALTY,R0401964,50
PENALTY,R0301964,9.5
PENALTY,R0201964,5
PENALTY,R0401965,50
PENALTY,R0301965,9.5
PENALTY,R0201965,5
PENALTY,R0401966,50
PENALTY,R0301966,9.5
PENALTY,R0201966,5
PENALTY,R0401967,50
PENALTY,R0301967,9.5
PENALTY,R0201967,5
PENALTY,R0401968,50
PENALTY,R0301968,9.5
PENALTY,R0201968,5
PENALTY,R0401969,50
PENALTY,R0301969,9.5
PENALTY,R0201969,5
PENALTY,R0401970,50
PENALTY,R0301970,9.5
PENALTY,R0201970,5
PENALTY,R0401971,50
PENALTY,R0301971,9.5
PENALTY,R0201971,5
PENALTY,R0401972,50
PENALTY,R0301972,9.5
PENALTY,R0201972,5
PENALTY,R0401973,50
PENALTY,R0301973,9.5
PENALTY,R0201973,5
PENALTY,R0401974,50
PENALTY,R0301974,9.5
PENALTY,R0201974,5
PENALTY,R0401975,50
PENALTY,R0301975,9.5
PENALTY,R0201975,5
PENALTY,R0401976,50
PENALTY,R0301976,9.5
PENALTY,R0201976,5
PENALTY,R0401977,50
PENALTY,R0301977,9.5
PENALTY,R0201977,5
PENALTY,R0401978,50
PENALTY,R0301978,9.5
PENALTY,R0201978,5
PENALTY,R0401979,50
PENALTY,R0301979,9.5
PENALTY,R0201979,5
PENALTY,R0401980,50
PENALTY,R0301980,9.5
PENALTY,R0201980,5
PENALTY,R0401981,50
PENALTY,R0301981,9.5
PENALTY,R0201981,5
PENALTY,R0401982,50
PENALTY,R0301982,9.5
PENALTY,R0201982,5
PENALTY,R0401983,50
PENALTY,R0301983,9.5
PENALTY,R0201983,5
PENALTY,R0401984,50
PENALTY,R0301984,9.5
PENALTY,R0201984,5
PENALTY,R0401985,50
PENALTY,R0301985,9.5
PENALTY,R0201985,5
PENALTY,R0401986,50
PENALTY,R0301986,9.5
PENALTY,R0201986,5
PENALTY,R0401987,50
PENALTY,R0301987,9.5
PENALTY,R0201987,5
PENALTY,R0401988,50
PENALTY,R0301988,9.5
PENALTY,R0201988,5
PENALTY,R0401989,50
PENALTY,R0301989,9.5
PENALTY,R0201989,5
PENALTY,R0401990,50
PENALTY,R0301990,9.5
PENALTY,R0201990,5
PENALTY,R0401991,50
PENALTY,R0301991,9.5
PENALTY,R0201991,5
PENALTY,R0401992,50
PENALTY,R0301992,9.5
PENALTY,R0201992,5
PENALTY,R0401993,50
PENALTY,R0301993,9.5
PENALTY,R0201993,5
PENALTY,R0401994,50
PENALTY,R0301994,9.5
PENALTY,R0201994,5
PENALTY,R0401995,50
PENALTY,R0301995,9.5
PENALTY,R0201995,5
PENALTY,R0401996,50
PENALTY,R0301996,9.5
PENALTY,R0201996,5
PENALTY,R0401997,50
PENALTY,R0301997,9.5
PENALTY,R0201997,5
PENALTY,R0401998,50
PENALTY,R0301998,9.5
PENALTY,R0201998,5
PENALTY,R0401999,50
PENALTY,R0301999,9.5
PENALTY,R0201999,5
PENALTY,R0402000,50
PENALTY,R0302000,9.5
PENALTY,R0202000,5
PENALTY,R0402001,50
PENALTY,R0302001,9.5
PENALTY,R0202001,5
PENALTY,R0402002,50
PENALTY,R0302002,9.5
PENALTY,R0202002,5
PENALTY,R0402003,50
PENALTY,R0302003,9.5
PENALTY,R0202003,5
PENALTY,R0402004,50
PENALTY,R0302004,9.5
PENALTY,R0202004,5
PENALTY,R0402005,50
PENALTY,R0302005,9.5
PENALTY,R0202005,5
PENALTY,R0402006,50
PENALTY,R0302006,9.5
PENALTY,R0202006,5
PENALTY,R0402007,50
PENALTY,R0302007,9.5
PENALTY,R0202007,5
PENALTY,R0402008,50
PENALTY,R0302008,9.5
PENALTY,R0202008,5
PENALTY,R0402009,50
PENALTY,R0302009,9.5
PENALTY,R0202009,5
PENALTY,R0402010,50
PENALTY,R0302010,9.5
PENALTY,R0202010,5
PENALTY,R0402011,50
PENALTY,R0302011,9.5
PENALTY,R0202011,5
PENALTY,R0402012,50
PENALTY,R0302012,9.5
PENALTY,R0202012,5
PENALTY,R0402013,50
PENALTY,R0302013,9.5
PENALTY,R0202013,5
PENALTY,R0402014,50
PENALTY,R0302014,9.5
PENALTY,R0202014,5
PENALTY,R0402015,50
PENALTY,R0302015,9.5
PENALTY,R0202015,5
PENALTY,R0402016,50
PENALTY,R0302016,9.5
PENALTY,R0202016,5
PENALTY,R0402017,50
PENALTY,R0302017,9.5
PENALTY,R0202017,5
PENALTY,R0402018,50
PENALTY,R0302018,9.5
PENALTY,R0202018,5
PENALTY,R0402019,50
PENALTY,R0302019,9.5
PENALTY,R0202019,5
PENALTY,R0402020,50
PENALTY,R0302020,9.5
PENALTY,R0202020,5
PENALTY,R0402021,50
PENALTY,R0302021,9.5
PENALTY,R0202021,5
PENALTY,R0402022,50
PENALTY,R0302022,9.5
PENALTY,R0202022,5
PENALTY,R0402023,50
PENALTY,R0302023,9.5
PENALTY,R0202023,5
PENALTY,R0402024,50
PENALTY,R0302024,9.5
PENALTY,R0202024,5
PENALTY,R0402025,50
PENALTY,R0302025,9.5
PENALTY,R0202025,5
PENALTY,R0402026,50
PENALTY,R0302026,9.5
PENALTY,R0202026,5
PENALTY,R0402027,50
PENALTY,R0302027,9.5
PENALTY,R0202027,5
PENALTY,R0402028,50
PENALTY,R0302028,9.5
PENALTY,R0202028,5
PENALTY,R0402029,50
PENALTY,R0302029,9.5
PENALTY,R0202029,5
PENALTY,R0402030,50
PENALTY,R0302030,9.5
PENALTY,R0202030,5
PENALTY,R0402031,50
PENALTY,R0302031,9.5
PENALTY,R0202031,5
PENALTY,R0402032,50
PENALTY,R0302032,9.5
PENALTY,R0202032,5
PENALTY,R0402033,50
PENALTY,R0302033,9.5
PENALTY,R0202033,5
PENALTY,R0402034,50
PENALTY,R0302034,9.5
PENALTY,R0202034,5
PENALTY,R0402035,50
PENALTY,R0302035,9.5
PENALTY,R0202035,5
PENALTY,R0402036,50
PENALTY,R0302036,9.5
PENALTY,R0202036,5
PENALTY,R0402037,50
PENALTY,R0302037,9.5
PENALTY,R0202037,5
PENALTY,R0402038,50
PENALTY,R0302038,9.5
PENALTY,R0202038,5
PENALTY,R0402039,50
PENALTY,R0302039,9.5
PENALTY,R0202039,5
PENALTY,R0402040,50
PENALTY,R0302040,9.5
PENALTY,R0202040,5
PENALTY,R0402041,50
PENALTY,R0302041,9.5
PENALTY,R0202041,5
PENALTY,R0402042,50
PENALTY,R0302042,9.5
PENALTY,R0202042,5
PENALTY,R0402043,50
PENALTY,R0302043,9.5
PENALTY,R0202043,5
PENALTY,R0402044,50
PENALTY,R0302044,9.5
PENALTY,R0202044,5
PENALTY,R0402045,50
PENALTY,R0302045,9.5
PENALTY,R0202045,5
PENALTY,R0402046,50
PENALTY,R0302046,9.5
PENALTY,R0202046,5
PENALTY,R0402047,50
PENALTY,R0302047,9.5
PENALTY,R0202047,5
PENALTY,R0402048,50
PENALTY,R0302048,9.5
PENALTY,R0202048,5
PENALTY,R0402049,50
PENALTY,R0302049,9.5
PENALTY,R0202049,5
PENALTY,R0402050,50
PENALTY,R0302050,9.5
PENALTY,R0202050,5
PENALTY,R0402051,50
PENALTY,R0302051,9.5
PENALTY,R0202051,5
PENALTY,R0402052,50
PENALTY,R0302052,9.5
PENALTY,R0202052,5
PENALTY,R0402053,50
PENALTY,R0302053,9.5
PENALTY,R0202053,5
PENALTY,R0402054,50
PENALTY,R0302054,9.5
PENALTY,R0202054,5
PENALTY,R0402055,50
PENALTY,R0302055,9.5
PENALTY,R0202055,5
PENALTY,R0402056,50
PENALTY,R0302056,9.5
PENALTY,R0202056,5
PENALTY,R0402057,50
PENALTY,R0302057,9.5
PENALTY,R0202057,5
PENALTY,R0402058,50
PENALTY,R0302058,9.5
PENALTY,R0202058,5
PENALTY,R0402059,50
PENALTY,R0302059,9.5
PENALTY,R0202059,5
PENALTY,R0402060,50
PENALTY,R0302060,9.5
PENALTY,R0202060,5
PENALTY,R0402061,50
PENALTY,R0302061,9.5
PENALTY,R0202061,5
PENALTY,R0402062,50
PENALTY,R0302062,9.5
PENALTY,R0202062,5
PENALTY,R0402063,50
PENALTY,R0302063,9.5
PENALTY,R0202063,5
PENALTY,R0402064,50
PENALTY,R0302064,9.5
PENALTY,R0202064,5
PENALTY,R0402065,50
PENALTY,R0302065,9.5
PENALTY,R0202065,5
PENALTY,R0402066,50
PENALTY,R0302066,9.5
PENALTY,R0202066,5
PENALTY,R0402067,50
PENALTY,R0302067,9.5
PENALTY,R0202067,5
PENALTY,R0402068,50
PENALTY,R0302068,9.5
PENALTY,R0202068,5
PENALTY,R0402069,50
PENALTY,R0302069,9.5
PENALTY,R0202069,5
PENALTY,R0402070,50
PENALTY,R0302070,9.5
PENALTY,R0202070,5
PENALTY,R0402071,50
PENALTY,R0302071,9.5
PENALTY,R0202071,5
PENALTY,R0402072,50
PENALTY,R0302072,9.5
PENALTY,R0202072,5
PENALTY,R0402073,50
PENALTY,R0302073,9.5
PENALTY,R0202073,5
PENALTY,R0402074,50
PENALTY,R0302074,9.5
PENALTY,R0202074,5
PENALTY,R0402075,50
PENALTY,R0302075,9.5
PENALTY,R0202075,5
PENALTY,R0402076,50
PENALTY,R0302076,9.5
PENALTY,R0202076,5
PENALTY,R0402077,50
PENALTY,R0302077,9.5
PENALTY,R0202077,5
PENALTY,R0402078,50
PENALTY,R0302078,9.5
PENALTY,R0202078,5
PENALTY,R0402079,50
PENALTY,R0302079,9.5
PENALTY,R0202079,5
PENALTY,R0402080,50
PENALTY,R0302080,9.5
PENALTY,R0202080,5
PENALTY,R0402081,50
PENALTY,R0302081,9.5
PENALTY,R0202081,5
PENALTY,R0402082,50
PENALTY,R0302082,9.5
PENALTY,R0202082,5
PENALTY,R0402083,50
PENALTY,R0302083,9.5
PENALTY,R0202083,5
PENALTY,R0402084,50
PENALTY,R0302084,9.5
PENALTY,R0202084,5
PENALTY,R0402085,50
PENALTY,R0302085,9.5
PENALTY,R0202085,5
PENALTY,R0402086,50
PENALTY,R0302086,9.5
PENALTY,R0202086,5
PENALTY,R0402087,50
PENALTY,R0302087,9.5
PENALTY,R0202087,5
PENALTY,R0402088,50
PENALTY,R0302088,9.5
PENALTY,R0202088,5
PENALTY,R0402089,50
PENALTY,R0302089,9.5
PENALTY,R0202089,5
PENALTY,R0402090,50
PENALTY,R0302090,9.5
PENALTY,R0202090,5
PENALTY,R0402091,50
PENALTY,R0302091,9.5
PENALTY,R0202091,5
PENALTY,R0402092,50
PENALTY,R0302092,9.5
PENALTY,R0202092,5
PENALTY,R0402093,50
PENALTY,R0302093,9.5
PENALTY,R0202093,5
PENALTY,R0402094,50
PENALTY,R0302094,9.5
PENALTY,R0202094,5
PENALTY,R0402095,50
PENALTY,R0302095,9.5
PENALTY,R0202095,5
PENALTY,R0402096,50
PENALTY,R0302096,9.5
PENALTY,R0202096,5
PENALTY,R0402097,50
PENALTY,R0302097,9.5
PENALTY,R0202097,5
PENALTY,R0402098,50
PENALTY,R0302098,9.5
PENALTY,R0202098,5
PENALTY,R0402099,50
PENALTY,R0302099,9.5
PENALTY,R0202099,5
PENALTY,R0402100,50
PENALTY,R0302100,9.5
PENALTY,R0202100,5
PENALTY,R0402101,50
PENALTY,R0302101,9.5
PENALTY,R0202101,5
PENALTY,R0402102,50
PENALTY,R0302102,9.5
PENALTY,R0202102,5
PENALTY,R0402103,50
PENALTY,R0302103,9.5
PENALTY,R0202103,5
PENALTY,R0402104,50
PENALTY,R0302104,9.5
PENALTY,R0202104,5
PENALTY,R0402105,50
PENALTY,R0302105,9.5
PENALTY,R0202105,5
PENALTY,R0402106,50
PENALTY,R0302106,9.5
PENALTY,R0202106,5
PENALTY,R0402107,50
PENALTY,R0302107,9.5
PENALTY,R0202107,5
PENALTY,R0402108,50
PENALTY,R0302108,9.5
PENALTY,R0202108,5
PENALTY,R0402109,50
PENALTY,R0302109,9.5
PENALTY,R0202109,5
PENALTY,R0402110,50
PENALTY,R0302110,9.5
PENALTY,R0202110,5
PENALTY,R0402111,50
PENALTY,R0302111,9.5
PENALTY,R0202111,5
PENALTY,R0402112,50
PENALTY,R0302112,9.5
PENALTY,R0202112,5
PENALTY,R0402113,50
PENALTY,R0302113,9.5
PENALTY,R0202113,5
PENALTY,R0402114,50
PENALTY,R0302114,9.5
PENALTY,R0202114,5
PENALTY,R0402115,50
PENALTY,R0302115,9.5
PENALTY,R0202115,5
PENALTY,R0402116,50
PENALTY,R0302116,9.5
PENALTY,R0202116,5
PENALTY,R0402117,50
PENALTY,R0302117,9.5
PENALTY,R0202117,5
PENALTY,R0402118,50
PENALTY,R0302118,9.5
PENALTY,R0202118,5
PENALTY,R0402119,50
PENALTY,R0302119,9.5
PENALTY,R0202119,5
PENALTY,R0402120,50
PENALTY,R0302120,9.5
PENALTY,R0202120,5
PENALTY,R0402121,50
PENALTY,R0302121,9.5
PENALTY,R0202121,5
PENALTY,R0402122,50
PENALTY,R0302122,9.5
PENALTY,R0202122,5
PENALTY,R0402123,50
PENALTY,R0302123,9.5
PENALTY,R0202123,5
PENALTY,R0402124,50
PENALTY,R0302124,9.5
PENALTY,R0202124,5
PENALTY,R0402125,50
PENALTY,R0302125,9.5
PENALTY,R0202125,5
PENALTY,R0402126,50
PENALTY,R0302126,9.5
PENALTY,R0202126,5
PENALTY,R0402127,50
PENALTY,R0302127,9.5
PENALTY,R0202127,5
PENALTY,R0402128,50
PENALTY,R0302128,9.5
PENALTY,R0202128,5
PENALTY,R0402129,50
