variable_name,type,lower_bound,upper_bound
R0101977,DoubleBound,0,1
R0402219,DoubleBound,0,8
R0102191,DoubleBound,0,1
R0401540,DoubleBound,0,8
R0201669,DoubleBound,0,1
R0301787,DoubleBound,0,1
R0401826,DoubleBound,0,8
R0402987,DoubleBound,0,8
R0201992,DoubleBound,0,1
R0202618,DoubleBound,0,1
R0102349,DoubleBound,0,1
R0402354,DoubleBound,0,8
R0402092,DoubleBound,0,8
R0102240,DoubleBound,0,1
R0301808,DoubleBound,0,1
R0401849,DoubleBound,0,8
R0402476,DoubleBound,0,8
R0302987,DoubleBound,0,1
R0300329,DoubleBound,0,1
R0301709,DoubleBound,0,1
R0202484,DoubleBound,0,1
R0301301,DoubleBound,0,1
R0302205,DoubleBound,0,1
R0101039,DoubleBound,0,0.5
R0101116,DoubleBound,0,0.5
R0301419,DoubleBound,0,1
R0202481,DoubleBound,0,1
R0200088,DoubleBound,0,1
R0300408,DoubleBound,0,1
R0202708,DoubleBound,0,1
R0102907,DoubleBound,0,1
R0101788,DoubleBound,0,1
R0100822,DoubleBound,0,0.5
R0402408,DoubleBound,0,8
R0402947,DoubleBound,0,8
R0401801,DoubleBound,0,8
R0402634,DoubleBound,0,8
R0100422,DoubleBound,0,0.5
R0300728,DoubleBound,0,1
R0302656,DoubleBound,0,1
R0101031,DoubleBound,0,0.5
R0100078,DoubleBound,0,0.5
R0200956,DoubleBound,0,1
R0101289,DoubleBound,0,0.5
R0200509,DoubleBound,0,1
R0202457,DoubleBound,0,1
R0101516,DoubleBound,0,1
R0300374,DoubleBound,0,1
R0100271,DoubleBound,0,0.5
R0100220,DoubleBound,0,0.5
R0102060,DoubleBound,0,1
R0102145,DoubleBound,0,1
R0301282,DoubleBound,0,1
R0102438,DoubleBound,0,1
R0200538,DoubleBound,0,1
R0102215,DoubleBound,0,1
R0200327,DoubleBound,0,1
R0302603,DoubleBound,0,1
R0302244,DoubleBound,0,1
R0102153,DoubleBound,0,1
R0101785,DoubleBound,0,1
R0201370,DoubleBound,0,1
R0302926,DoubleBound,0,1
R0202306,DoubleBound,0,1
R0200037,DoubleBound,0,1
R0300736,DoubleBound,0,1
R0201914,DoubleBound,0,1
R0200100,DoubleBound,0,1
R0201771,DoubleBound,0,1
R0202976,DoubleBound,0,1
R0300467,DoubleBound,0,1
R0401656,DoubleBound,0,8
R0301708,DoubleBound,0,1
R0101006,DoubleBound,0,0.5
R0202740,DoubleBound,0,1
R0301883,DoubleBound,0,1
R0402764,DoubleBound,0,8
R0402362,DoubleBound,0,8
R0402448,DoubleBound,0,8
R0202821,DoubleBound,0,1
R0300961,DoubleBound,0,1
R0202793,DoubleBound,0,1
R0100573,DoubleBound,0,0.5
R0300611,DoubleBound,0,1
R0300787,DoubleBound,0,1
R0301959,DoubleBound,0,1
R0200634,DoubleBound,0,1
R0402949,DoubleBound,0,8
R0101741,DoubleBound,0,1
R0100513,DoubleBound,0,0.5
R0402229,DoubleBound,0,8
R0402203,DoubleBound,0,8
R0202562,DoubleBound,0,1
R0300297,DoubleBound,0,1
R0300447,DoubleBound,0,1
R0201026,DoubleBound,0,1
R0101153,DoubleBound,0,0.5
R0101111,DoubleBound,0,0.5
R0402488,DoubleBound,0,8
R0102447,DoubleBound,0,1
R0302928,DoubleBound,0,1
R0300640,DoubleBound,0,1
R0401542,DoubleBound,0,8
R0100633,DoubleBound,0,0.5
R0300351,DoubleBound,0,1
R0202703,DoubleBound,0,1
R0102226,DoubleBound,0,1
R0301228,DoubleBound,0,1
R0200218,DoubleBound,0,1
R0200056,DoubleBound,0,1
R0201400,DoubleBound,0,1
R0301953,DoubleBound,0,1
R0202751,DoubleBound,0,1
R0101141,DoubleBound,0,0.5
R0101522,DoubleBound,0,1
R0401668,DoubleBound,0,8
R0402045,DoubleBound,0,8
R0202147,DoubleBound,0,1
R0201078,DoubleBound,0,1
R0301391,DoubleBound,0,1
R0402444,DoubleBound,0,8
R0402561,DoubleBound,0,8
R0102568,DoubleBound,0,1
R0101973,DoubleBound,0,1
R0201573,DoubleBound,0,1
R0302505,DoubleBound,0,1
R0402926,DoubleBound,0,8
R0102806,DoubleBound,0,1
R0300995,DoubleBound,0,1
R0402820,DoubleBound,0,8
R0402519,DoubleBound,0,8
R0100391,DoubleBound,0,0.5
R0302989,DoubleBound,0,1
R0101874,DoubleBound,0,1
R0200979,DoubleBound,0,1
R0202027,DoubleBound,0,1
R0202344,DoubleBound,0,1
R0301596,DoubleBound,0,1
R0102208,DoubleBound,0,1
R0300563,DoubleBound,0,1
R0301254,DoubleBound,0,1
R0201531,DoubleBound,0,1
R0302136,DoubleBound,0,1
R0402347,DoubleBound,0,8
R0202714,DoubleBound,0,1
R0301471,DoubleBound,0,1
R0101732,DoubleBound,0,1
R0302256,DoubleBound,0,1
R0102427,DoubleBound,0,1
R0302368,DoubleBound,0,1
R0201318,DoubleBound,0,1
R0102180,DoubleBound,0,1
R0401838,DoubleBound,0,8
R0201424,DoubleBound,0,1
R0301609,DoubleBound,0,1
R0200518,DoubleBound,0,1
R0401686,DoubleBound,0,8
R0302480,DoubleBound,0,1
R0200326,DoubleBound,0,1
R0200646,DoubleBound,0,1
R0100071,DoubleBound,0,0.5
R0200857,DoubleBound,0,1
R0302266,DoubleBound,0,1
R0100259,DoubleBound,0,0.5
R0300719,DoubleBound,0,1
R0200313,DoubleBound,0,1
R0100221,DoubleBound,0,0.5
R0300547,DoubleBound,0,1
R0201969,DoubleBound,0,1
R0100775,DoubleBound,0,0.5
R0300096,DoubleBound,0,1
R0302227,DoubleBound,0,1
R0101870,DoubleBound,0,1
R0102347,DoubleBound,0,1
R0300804,DoubleBound,0,1
R0102831,DoubleBound,0,1
R0302340,DoubleBound,0,1
R0100140,DoubleBound,0,0.5
R0101402,DoubleBound,0,0.5
R0201485,DoubleBound,0,1
R0301925,DoubleBound,0,1
R0200722,DoubleBound,0,1
R0201737,DoubleBound,0,1
R0100152,DoubleBound,0,0.5
R0202214,DoubleBound,0,1
R0302610,DoubleBound,0,1
R0300483,DoubleBound,0,1
R0201102,DoubleBound,0,1
R0100761,DoubleBound,0,0.5
R0102592,DoubleBound,0,1
R0402572,DoubleBound,0,8
R0300789,DoubleBound,0,1
R0300552,DoubleBound,0,1
R0401527,DoubleBound,0,8
R0100107,DoubleBound,0,0.5
R0101399,DoubleBound,0,0.5
R0401741,DoubleBound,0,8
R0100104,DoubleBound,0,0.5
R0401571,DoubleBound,0,8
R0100906,DoubleBound,0,0.5
R0101200,DoubleBound,0,0.5
R0301273,DoubleBound,0,1
R0101489,DoubleBound,0,0.5
R0401891,DoubleBound,0,8
R0202842,DoubleBound,0,1
R0100538,DoubleBound,0,0.5
R0200593,DoubleBound,0,1
R0302152,DoubleBound,0,1
R0102221,DoubleBound,0,1
R0102582,DoubleBound,0,1
R0100195,DoubleBound,0,0.5
R0200723,DoubleBound,0,1
R0302961,DoubleBound,0,1
R0401597,DoubleBound,0,8
R0302182,DoubleBound,0,1
R0100910,DoubleBound,0,0.5
R0201132,DoubleBound,0,1
R0301240,DoubleBound,0,1
R0101814,DoubleBound,0,1
R0300843,DoubleBound,0,1
R0101564,DoubleBound,0,1
R0101869,DoubleBound,0,1
R0101736,DoubleBound,0,1
R0101400,DoubleBound,0,0.5
R0200618,DoubleBound,0,1
R0301565,DoubleBound,0,1
R0101500,DoubleBound,0,0.5
R0100002,DoubleBound,0,0.5
R0402423,DoubleBound,0,8
R0201869,DoubleBound,0,1
R0301910,DoubleBound,0,1
R0300151,DoubleBound,0,1
R0101340,DoubleBound,0,0.5
R0402199,DoubleBound,0,8
R0102223,DoubleBound,0,1
R0201145,DoubleBound,0,1
R0402069,DoubleBound,0,8
R0202416,DoubleBound,0,1
R0301255,DoubleBound,0,1
R0301114,DoubleBound,0,1
R0202217,DoubleBound,0,1
R0200577,DoubleBound,0,1
R0102563,DoubleBound,0,1
R0201247,DoubleBound,0,1
R0202856,DoubleBound,0,1
R0202107,DoubleBound,0,1
R0402620,DoubleBound,0,8
R0101804,DoubleBound,0,1
R0300963,DoubleBound,0,1
R0300768,DoubleBound,0,1
R0201075,DoubleBound,0,1
R0100270,DoubleBound,0,0.5
R0302890,DoubleBound,0,1
R0100406,DoubleBound,0,0.5
R0101540,DoubleBound,0,1
R0100743,DoubleBound,0,0.5
R0202101,DoubleBound,0,1
R0302235,DoubleBound,0,1
R0402981,DoubleBound,0,8
R0101640,DoubleBound,0,1
R0101076,DoubleBound,0,0.5
R0101211,DoubleBound,0,0.5
R0202535,DoubleBound,0,1
R0101447,DoubleBound,0,0.5
R0301989,DoubleBound,0,1
R0201957,DoubleBound,0,1
R0101773,DoubleBound,0,1
R0301667,DoubleBound,0,1
R0102953,DoubleBound,0,1
R0300340,DoubleBound,0,1
R0200314,DoubleBound,0,1
R0300482,DoubleBound,0,1
R0300799,DoubleBound,0,1
R0101711,DoubleBound,0,1
R0301262,DoubleBound,0,1
R0102684,DoubleBound,0,1
R0202351,DoubleBound,0,1
R0401643,DoubleBound,0,8
R0200475,DoubleBound,0,1
R0300477,DoubleBound,0,1
R0200704,DoubleBound,0,1
R0401743,DoubleBound,0,8
R0101386,DoubleBound,0,0.5
R0301625,DoubleBound,0,1
R0302590,DoubleBound,0,1
R0201518,DoubleBound,0,1
R0301920,DoubleBound,0,1
R0300662,DoubleBound,0,1
R0200738,DoubleBound,0,1
R0302220,DoubleBound,0,1
R0302982,DoubleBound,0,1
R0202334,DoubleBound,0,1
R0100110,DoubleBound,0,0.5
R0201154,DoubleBound,0,1
R0100183,DoubleBound,0,0.5
R0402430,DoubleBound,0,8
R0202748,DoubleBound,0,1
R0200789,DoubleBound,0,1
R0302529,DoubleBound,0,1
R0401973,DoubleBound,0,8
R0402495,DoubleBound,0,8
R0200294,DoubleBound,0,1
R0402390,DoubleBound,0,8
R0301086,DoubleBound,0,1
R0301369,DoubleBound,0,1
R0202914,DoubleBound,0,1
R0202513,DoubleBound,0,1
R0402716,DoubleBound,0,8
R0302811,DoubleBound,0,1
R0100212,DoubleBound,0,0.5
R0101026,DoubleBound,0,0.5
R0401682,DoubleBound,0,8
R0200706,DoubleBound,0,1
R0200584,DoubleBound,0,1
R0101849,DoubleBound,0,1
R0302803,DoubleBound,0,1
R0301190,DoubleBound,0,1
R0302189,DoubleBound,0,1
R0300072,DoubleBound,0,1
R0200562,DoubleBound,0,1
R0200391,DoubleBound,0,1
R0300958,DoubleBound,0,1
R0202168,DoubleBound,0,1
R0202298,DoubleBound,0,1
R0302580,DoubleBound,0,1
R0101885,DoubleBound,0,1
R0401774,DoubleBound,0,8
R0300473,DoubleBound,0,1
R0101727,DoubleBound,0,1
R0300270,DoubleBound,0,1
R0302202,DoubleBound,0,1
R0302679,DoubleBound,0,1
R0301372,DoubleBound,0,1
R0200354,DoubleBound,0,1
R0302043,DoubleBound,0,1
R0300425,DoubleBound,0,1
R0101008,DoubleBound,0,0.5
R0401958,DoubleBound,0,8
R0302328,DoubleBound,0,1
R0302739,DoubleBound,0,1
R0302742,DoubleBound,0,1
R0302232,DoubleBound,0,1
R0300939,DoubleBound,0,1
R0200291,DoubleBound,0,1
R0100289,DoubleBound,0,0.5
R0100049,DoubleBound,0,0.5
R0100266,DoubleBound,0,0.5
R0402136,DoubleBound,0,8
R0401752,DoubleBound,0,8
R0101548,DoubleBound,0,1
R0100415,DoubleBound,0,0.5
R0402705,DoubleBound,0,8
R0202180,DoubleBound,0,1
R0100308,DoubleBound,0,0.5
R0200780,DoubleBound,0,1
R0402491,DoubleBound,0,8
R0102675,DoubleBound,0,1
R0200566,DoubleBound,0,1
R0200280,DoubleBound,0,1
R0100129,DoubleBound,0,0.5
R0301451,DoubleBound,0,1
R0101487,DoubleBound,0,0.5
R0301678,DoubleBound,0,1
R0301302,DoubleBound,0,1
R0100549,DoubleBound,0,0.5
R0301415,DoubleBound,0,1
R0401921,DoubleBound,0,8
R0202995,DoubleBound,0,1
R0202628,DoubleBound,0,1
R0201845,DoubleBound,0,1
R0402349,DoubleBound,0,8
R0402813,DoubleBound,0,8
R0402833,DoubleBound,0,8
R0200803,DoubleBound,0,1
R0102284,DoubleBound,0,1
R0100988,DoubleBound,0,0.5
R0202242,DoubleBound,0,1
R0402274,DoubleBound,0,8
R0300699,DoubleBound,0,1
R0302221,DoubleBound,0,1
R0200887,DoubleBound,0,1
R0402167,DoubleBound,0,8
R0301087,DoubleBound,0,1
R0401669,DoubleBound,0,8
R0201805,DoubleBound,0,1
R0102437,DoubleBound,0,1
R0100194,DoubleBound,0,0.5
R0401604,DoubleBound,0,8
R0200414,DoubleBound,0,1
R0202248,DoubleBound,0,1
R0302606,DoubleBound,0,1
R0100128,DoubleBound,0,0.5
R0101184,DoubleBound,0,0.5
R0100445,DoubleBound,0,0.5
R0300818,DoubleBound,0,1
R0202073,DoubleBound,0,1
R0102608,DoubleBound,0,1
R0302709,DoubleBound,0,1
R0300926,DoubleBound,0,1
R0201165,DoubleBound,0,1
R0202009,DoubleBound,0,1
R0402702,DoubleBound,0,8
R0302932,DoubleBound,0,1
R0302970,DoubleBound,0,1
R0201679,DoubleBound,0,1
R0301155,DoubleBound,0,1
R0201606,DoubleBound,0,1
R0402953,DoubleBound,0,8
R0202166,DoubleBound,0,1
R0200703,DoubleBound,0,1
R0302708,DoubleBound,0,1
R0201448,DoubleBound,0,1
R0300188,DoubleBound,0,1
R0300310,DoubleBound,0,1
R0200441,DoubleBound,0,1
R0401685,DoubleBound,0,8
R0202893,DoubleBound,0,1
R0102544,DoubleBound,0,1
R0302490,DoubleBound,0,1
R0302965,DoubleBound,0,1
R0102550,DoubleBound,0,1
R0100374,DoubleBound,0,0.5
R0100317,DoubleBound,0,0.5
R0302533,DoubleBound,0,1
R0101221,DoubleBound,0,0.5
R0201030,DoubleBound,0,1
R0201227,DoubleBound,0,1
R0402403,DoubleBound,0,8
R0300557,DoubleBound,0,1
R0402141,DoubleBound,0,8
R0200565,DoubleBound,0,1
R0201025,DoubleBound,0,1
R0302352,DoubleBound,0,1
R0402361,DoubleBound,0,8
R0302076,DoubleBound,0,1
R0302879,DoubleBound,0,1
R0302180,DoubleBound,0,1
R0401914,DoubleBound,0,8
R0201509,DoubleBound,0,1
R0300038,DoubleBound,0,1
R0402501,DoubleBound,0,8
R0102410,DoubleBound,0,1
R0402396,DoubleBound,0,8
R0300495,DoubleBound,0,1
R0301654,DoubleBound,0,1
R0200624,DoubleBound,0,1
R0102207,DoubleBound,0,1
R0200592,DoubleBound,0,1
R0100981,DoubleBound,0,0.5
R0101796,DoubleBound,0,1
R0101345,DoubleBound,0,0.5
R0302990,DoubleBound,0,1
R0102589,DoubleBound,0,1
R0100931,DoubleBound,0,0.5
R0201375,DoubleBound,0,1
R0101280,DoubleBound,0,0.5
R0401793,DoubleBound,0,8
R0201825,DoubleBound,0,1
R0302737,DoubleBound,0,1
R0102418,DoubleBound,0,1
R0300553,DoubleBound,0,1
R0301085,DoubleBound,0,1
R0200211,DoubleBound,0,1
R0101469,DoubleBound,0,0.5
R0302513,DoubleBound,0,1
R0300334,DoubleBound,0,1
R0202581,DoubleBound,0,1
R0300256,DoubleBound,0,1
R0201973,DoubleBound,0,1
R0102317,DoubleBound,0,1
R0102431,DoubleBound,0,1
R0102476,DoubleBound,0,1
R0102467,DoubleBound,0,1
R0102901,DoubleBound,0,1
R0102301,DoubleBound,0,1
R0200529,DoubleBound,0,1
R0301004,DoubleBound,0,1
R0301382,DoubleBound,0,1
R0201585,DoubleBound,0,1
R0101742,DoubleBound,0,1
R0300732,DoubleBound,0,1
R0201007,DoubleBound,0,1
R0101125,DoubleBound,0,0.5
R0202691,DoubleBound,0,1
R0302716,DoubleBound,0,1
R0201286,DoubleBound,0,1
R0301495,DoubleBound,0,1
R0101196,DoubleBound,0,0.5
R0102646,DoubleBound,0,1
R0100397,DoubleBound,0,0.5
R0101212,DoubleBound,0,0.5
R0402555,DoubleBound,0,8
R0102673,DoubleBound,0,1
R0102093,DoubleBound,0,1
R0200921,DoubleBound,0,1
R0102923,DoubleBound,0,1
R0101166,DoubleBound,0,0.5
R0100936,DoubleBound,0,0.5
R0401620,DoubleBound,0,8
R0402710,DoubleBound,0,8
R0202559,DoubleBound,0,1
R0401825,DoubleBound,0,8
R0102573,DoubleBound,0,1
R0301602,DoubleBound,0,1
R0100790,DoubleBound,0,0.5
R0302913,DoubleBound,0,1
R0102768,DoubleBound,0,1
R0302706,DoubleBound,0,1
R0302827,DoubleBound,0,1
R0102662,DoubleBound,0,1
R0201908,DoubleBound,0,1
R0102089,DoubleBound,0,1
R0201683,DoubleBound,0,1
R0102279,DoubleBound,0,1
R0100958,DoubleBound,0,0.5
R0301268,DoubleBound,0,1
R0201014,DoubleBound,0,1
R0401877,DoubleBound,0,8
R0201429,DoubleBound,0,1
R0201904,DoubleBound,0,1
R0402590,DoubleBound,0,8
R0302667,DoubleBound,0,1
R0102960,DoubleBound,0,1
R0302734,DoubleBound,0,1
R0300421,DoubleBound,0,1
R0300239,DoubleBound,0,1
R0302570,DoubleBound,0,1
R0100116,DoubleBound,0,0.5
R0201954,DoubleBound,0,1
R0102753,DoubleBound,0,1
R0102212,DoubleBound,0,1
R0202551,DoubleBound,0,1
R0102110,DoubleBound,0,1
R0200193,DoubleBound,0,1
R0301321,DoubleBound,0,1
R0301103,DoubleBound,0,1
R0300833,DoubleBound,0,1
R0302113,DoubleBound,0,1
R0402457,DoubleBound,0,8
R0301478,DoubleBound,0,1
R0401814,DoubleBound,0,8
R0402368,DoubleBound,0,8
R0301916,DoubleBound,0,1
R0401897,DoubleBound,0,8
R0402591,DoubleBound,0,8
R0101088,DoubleBound,0,0.5
R0402223,DoubleBound,0,8
R0201411,DoubleBound,0,1
R0102723,DoubleBound,0,1
R0401600,DoubleBound,0,8
R0200699,DoubleBound,0,1
R0402432,DoubleBound,0,8
R0402791,DoubleBound,0,8
R0402608,DoubleBound,0,8
R0100651,DoubleBound,0,0.5
R0101440,DoubleBound,0,0.5
R0101605,DoubleBound,0,1
R0301728,DoubleBound,0,1
R0301608,DoubleBound,0,1
R0302758,DoubleBound,0,1
R0201836,DoubleBound,0,1
R0302979,DoubleBound,0,1
R0401706,DoubleBound,0,8
R0302644,DoubleBound,0,1
R0202353,DoubleBound,0,1
R0201385,DoubleBound,0,1
R0301064,DoubleBound,0,1
R0300281,DoubleBound,0,1
R0200430,DoubleBound,0,1
R0401753,DoubleBound,0,8
R0201181,DoubleBound,0,1
R0202613,DoubleBound,0,1
R0302984,DoubleBound,0,1
R0200619,DoubleBound,0,1
R0201350,DoubleBound,0,1
R0402299,DoubleBound,0,8
R0100297,DoubleBound,0,0.5
R0302492,DoubleBound,0,1
R0300737,DoubleBound,0,1
R0200203,DoubleBound,0,1
R0402748,DoubleBound,0,8
R0401650,DoubleBound,0,8
R0101462,DoubleBound,0,0.5
R0301418,DoubleBound,0,1
R0300924,DoubleBound,0,1
R0302061,DoubleBound,0,1
R0202455,DoubleBound,0,1
R0200598,DoubleBound,0,1
R0401734,DoubleBound,0,8
R0100148,DoubleBound,0,0.5
R0300984,DoubleBound,0,1
R0200465,DoubleBound,0,1
R0300960,DoubleBound,0,1
R0302271,DoubleBound,0,1
R0202719,DoubleBound,0,1
R0102891,DoubleBound,0,1
R0402434,DoubleBound,0,8
R0102448,DoubleBound,0,1
R0202666,DoubleBound,0,1
R0102188,DoubleBound,0,1
R0201040,DoubleBound,0,1
R0101509,DoubleBound,0,1
R0102561,DoubleBound,0,1
R0200804,DoubleBound,0,1
R0301572,DoubleBound,0,1
R0301250,DoubleBound,0,1
R0302691,DoubleBound,0,1
R0101242,DoubleBound,0,0.5
R0300367,DoubleBound,0,1
R0200825,DoubleBound,0,1
R0300554,DoubleBound,0,1
R0202583,DoubleBound,0,1
R0102761,DoubleBound,0,1
R0302035,DoubleBound,0,1
R0100413,DoubleBound,0,0.5
R0402898,DoubleBound,0,8
R0201561,DoubleBound,0,1
R0302674,DoubleBound,0,1
R0101703,DoubleBound,0,1
R0301385,DoubleBound,0,1
R0102075,DoubleBound,0,1
R0301395,DoubleBound,0,1
R0401799,DoubleBound,0,8
R0402222,DoubleBound,0,8
R0300953,DoubleBound,0,1
R0402650,DoubleBound,0,8
R0101990,DoubleBound,0,1
R0201389,DoubleBound,0,1
R0102668,DoubleBound,0,1
R0201770,DoubleBound,0,1
R0302666,DoubleBound,0,1
R0402466,DoubleBound,0,8
R0302806,DoubleBound,0,1
R0302892,DoubleBound,0,1
R0300248,DoubleBound,0,1
R0200615,DoubleBound,0,1
R0102146,DoubleBound,0,1
R0100443,DoubleBound,0,0.5
R0101475,DoubleBound,0,0.5
R0302231,DoubleBound,0,1
R0102812,DoubleBound,0,1
R0402252,DoubleBound,0,8
R0301957,DoubleBound,0,1
R0402034,DoubleBound,0,8
R0200582,DoubleBound,0,1
R0100034,DoubleBound,0,0.5
R0101637,DoubleBound,0,1
R0402221,DoubleBound,0,8
R0300535,DoubleBound,0,1
R0102297,DoubleBound,0,1
R0100024,DoubleBound,0,0.5
R0402878,DoubleBound,0,8
R0200549,DoubleBound,0,1
R0300067,DoubleBound,0,1
R0200667,DoubleBound,0,1
R0202474,DoubleBound,0,1
R0102194,DoubleBound,0,1
R0100313,DoubleBound,0,0.5
R0100335,DoubleBound,0,0.5
R0200869,DoubleBound,0,1
R0102549,DoubleBound,0,1
R0200243,DoubleBound,0,1
R0201303,DoubleBound,0,1
R0301512,DoubleBound,0,1
R0101373,DoubleBound,0,0.5
R0100496,DoubleBound,0,0.5
R0301872,DoubleBound,0,1
R0401950,DoubleBound,0,8
R0402269,DoubleBound,0,8
R0202501,DoubleBound,0,1
R0302784,DoubleBound,0,1
R0102370,DoubleBound,0,1
R0402544,DoubleBound,0,8
R0100322,DoubleBound,0,0.5
R0301966,DoubleBound,0,1
R0300441,DoubleBound,0,1
R0101431,DoubleBound,0,0.5
R0100505,DoubleBound,0,0.5
R0301644,DoubleBound,0,1
R0201867,DoubleBound,0,1
R0101893,DoubleBound,0,1
R0300363,DoubleBound,0,1
R0200483,DoubleBound,0,1
R0301129,DoubleBound,0,1
R0100091,DoubleBound,0,0.5
R0300758,DoubleBound,0,1
R0300370,DoubleBound,0,1
R0301006,DoubleBound,0,1
R0301634,DoubleBound,0,1
R0202050,DoubleBound,0,1
R0402085,DoubleBound,0,8
R0100658,DoubleBound,0,0.5
R0402387,DoubleBound,0,8
R0101865,DoubleBound,0,1
R0300795,DoubleBound,0,1
R0402896,DoubleBound,0,8
R0101730,DoubleBound,0,1
R0300236,DoubleBound,0,1
R0102778,DoubleBound,0,1
R0101792,DoubleBound,0,1
R0301444,DoubleBound,0,1
R0301825,DoubleBound,0,1
R0101105,DoubleBound,0,0.5
R0200177,DoubleBound,0,1
R0200751,DoubleBound,0,1
R0101651,DoubleBound,0,1
R0201409,DoubleBound,0,1
R0101233,DoubleBound,0,0.5
R0302357,DoubleBound,0,1
R0100352,DoubleBound,0,0.5
R0102157,DoubleBound,0,1
R0102211,DoubleBound,0,1
R0301729,DoubleBound,0,1
R0402442,DoubleBound,0,8
R0300991,DoubleBound,0,1
R0301661,DoubleBound,0,1
R0301646,DoubleBound,0,1
R0300754,DoubleBound,0,1
R0100040,DoubleBound,0,0.5
R0200858,DoubleBound,0,1
R0102254,DoubleBound,0,1
R0100757,DoubleBound,0,0.5
R0201115,DoubleBound,0,1
R0102808,DoubleBound,0,1
R0200718,DoubleBound,0,1
R0301968,DoubleBound,0,1
R0101343,DoubleBound,0,0.5
R0300767,DoubleBound,0,1
R0300733,DoubleBound,0,1
R0101975,DoubleBound,0,1
R0100360,DoubleBound,0,0.5
R0102181,DoubleBound,0,1
R0101250,DoubleBound,0,0.5
R0402365,DoubleBound,0,8
R0202024,DoubleBound,0,1
R0301716,DoubleBound,0,1
R0102943,DoubleBound,0,1
R0302219,DoubleBound,0,1
R0201922,DoubleBound,0,1
R0401645,DoubleBound,0,8
R0201085,DoubleBound,0,1
R0102144,DoubleBound,0,1
R0100454,DoubleBound,0,0.5
R0301001,DoubleBound,0,1
R0401711,DoubleBound,0,8
R0402470,DoubleBound,0,8
R0402402,DoubleBound,0,8
R0201118,DoubleBound,0,1
R0300756,DoubleBound,0,1
R0402961,DoubleBound,0,8
R0100388,DoubleBound,0,0.5
R0302618,DoubleBound,0,1
R0200484,DoubleBound,0,1
R0200844,DoubleBound,0,1
R0201294,DoubleBound,0,1
R0201422,DoubleBound,0,1
R0301655,DoubleBound,0,1
R0202656,DoubleBound,0,1
R0402797,DoubleBound,0,8
R0102422,DoubleBound,0,1
R0101049,DoubleBound,0,0.5
R0300809,DoubleBound,0,1
R0100416,DoubleBound,0,0.5
R0200800,DoubleBound,0,1
R0301977,DoubleBound,0,1
R0100223,DoubleBound,0,0.5
R0200403,DoubleBound,0,1
R0202831,DoubleBound,0,1
R0200929,DoubleBound,0,1
R0402668,DoubleBound,0,8
R0302759,DoubleBound,0,1
R0402712,DoubleBound,0,8
R0300840,DoubleBound,0,1
R0301656,DoubleBound,0,1
R0300851,DoubleBound,0,1
R0300598,DoubleBound,0,1
R0201927,DoubleBound,0,1
R0302908,DoubleBound,0,1
R0200163,DoubleBound,0,1
R0300781,DoubleBound,0,1
R0402980,DoubleBound,0,8
R0201059,DoubleBound,0,1
R0100151,DoubleBound,0,0.5
R0301946,DoubleBound,0,1
R0401720,DoubleBound,0,8
R0401641,DoubleBound,0,8
R0402649,DoubleBound,0,8
R0200194,DoubleBound,0,1
R0201404,DoubleBound,0,1
R0201488,DoubleBound,0,1
R0402957,DoubleBound,0,8
R0200242,DoubleBound,0,1
R0300853,DoubleBound,0,1
R0201292,DoubleBound,0,1
R0101646,DoubleBound,0,1
R0200802,DoubleBound,0,1
R0102287,DoubleBound,0,1
R0201222,DoubleBound,0,1
R0100627,DoubleBound,0,0.5
R0300652,DoubleBound,0,1
R0402756,DoubleBound,0,8
R0302891,DoubleBound,0,1
R0100892,DoubleBound,0,0.5
R0401576,DoubleBound,0,8
R0201062,DoubleBound,0,1
R0201490,DoubleBound,0,1
R0202695,DoubleBound,0,1
R0301232,DoubleBound,0,1
R0301813,DoubleBound,0,1
R0200674,DoubleBound,0,1
R0101164,DoubleBound,0,0.5
R0200951,DoubleBound,0,1
R0201244,DoubleBound,0,1
R0101330,DoubleBound,0,0.5
R0300108,DoubleBound,0,1
R0201547,DoubleBound,0,1
R0402013,DoubleBound,0,8
R0202961,DoubleBound,0,1
R0101002,DoubleBound,0,0.5
R0302472,DoubleBound,0,1
R0302592,DoubleBound,0,1
R0301695,DoubleBound,0,1
R0101986,DoubleBound,0,1
R0102805,DoubleBound,0,1
R0402428,DoubleBound,0,8
R0401750,DoubleBound,0,8
R0402979,DoubleBound,0,8
R0300727,DoubleBound,0,1
R0302623,DoubleBound,0,1
R0101981,DoubleBound,0,1
R0102523,DoubleBound,0,1
R0202615,DoubleBound,0,1
R0102364,DoubleBound,0,1
R0200503,DoubleBound,0,1
R0300435,DoubleBound,0,1
R0201072,DoubleBound,0,1
R0301394,DoubleBound,0,1
R0202241,DoubleBound,0,1
R0402720,DoubleBound,0,8
R0301070,DoubleBound,0,1
R0101227,DoubleBound,0,0.5
R0100642,DoubleBound,0,0.5
R0201074,DoubleBound,0,1
R0402135,DoubleBound,0,8
R0202342,DoubleBound,0,1
R0302448,DoubleBound,0,1
R0101842,DoubleBound,0,1
R0301912,DoubleBound,0,1
R0101222,DoubleBound,0,0.5
R0200826,DoubleBound,0,1
R0202283,DoubleBound,0,1
R0300526,DoubleBound,0,1
R0402295,DoubleBound,0,8
R0202450,DoubleBound,0,1
R0402630,DoubleBound,0,8
R0202261,DoubleBound,0,1
R0402932,DoubleBound,0,8
R0302350,DoubleBound,0,1
